ID,Edad,Sexo,NED,NumBancos,NumFinanc,TDSR,C6M,AumDeu,PI,Cont,Vigen,Ingreso,Default
34670,40,M,TNT,0,1,38.85,1C,-0.1924,1,806831,57875.62447,48643.84898,B
34671,27,M,TT,2,0,9.84,1C,0.1081,0,13750,1415506.638,36936.79684,B
34672,51,M,SNT,2,2,4.71,5,-0.003,0,213532,639488.7324,32661.74421,M
34673,35,F,ST,2,0,1.6,1C,0.1509,0,203843,509783.6317,47160.95782,B
34674,48,F,TNT,3,2,5.42,1C,0.187,0,141493,168314.6426,72890.07556,B
34675,53,M,ST,2,2,11.82,3,-0.0035,0,210878,253758.9336,73999.57327,M
34676,55,M,SNT,3,1,30.22,1C,0.1459,0,164009,154760.1046,105895.7085,B
34677,35,M,TNT,3,1,66.7,1A,0.092,0,216649,321279.6784,65000.24479,B
34678,58,M,TT,0,1,11.37,5,0.181,0,182717,782444.6645,286883.5321,B
34679,39,M,TT,2,0,31.44,5,0.072,0,262604,591244.7432,72651.6783,M
34680,35,M,TT,2,0,48.32,4,0.0105,0,77636,317672.5215,38503.95522,M
34681,39,M,TNT,2,0,115.89,1C,-0.1189,0,130961,1061638.986,49091.50469,B
34682,26,F,SNT,2,2,26.15,1C,0.0578,0,420528,39215.56707,22925.43944,M
34683,25,M,TNT,2,2,29.41,1C,-0.055,1,91672,343897.5613,56705.89982,B
34684,43,F,TT,1,3,40.01,1C,0.2888,0,134651,148576.3169,181889.9348,B
34685,36,M,ST,2,2,30.98,1A,0.1615,0,92808,736399.0788,60205.14487,B
34686,41,M,SNT,1,3,15.43,3,0.1595,0,34845,36419.6533,35990.2472,M
34687,48,M,SNT,2,1,90.15,1C,0.0795,0,95105,7993.094179,41361.95612,M
34688,44,M,TNT,1,1,7.09,1C,-0.0105,0,195558,336398.2784,54957.58987,B
34689,51,F,TNT,0,1,4.79,1C,-0.1008,0,822647,378149.0215,68621.06665,B
34690,52,M,ST,2,1,27.67,2A,-0.0267,0,63202,86320.94808,31508.1253,M
34691,41,M,SNT,2,1,8.82,4,0.071,0,95880,430602.9623,36624.00014,M
34692,29,F,SNT,1,1,27.45,1C,0.2181,0,245099,1144526.983,26139.7763,M
34693,30,M,TNT,3,2,34.42,2A,0.0752,0,230639,99784.74926,33180.55004,B
34694,51,M,ST,3,1,82.25,1C,0.0781,0,108571,306626.3191,44414.26017,B
34695,41,M,ST,2,2,34.05,5,-0.0253,0,168917,319301.8153,38378.20662,M
34696,44,M,TNT,2,2,65.79,1A,0.2224,0,526810,138382.7515,55187.39237,M
34697,48,M,TNT,2,0,11.75,1C,0.0013,0,56083,164690.4399,94921.93573,B
34698,32,F,ST,0,1,32.36,2B,0.0379,0,284102,104802.4812,28685.55241,M
34699,54,M,PT,2,2,132.9,1C,0.0977,0,147061,285783.8724,36862.79418,B
34700,51,F,TT,1,1,14.07,2B,0.1649,1,473368,460937.322,140686.8773,B
34701,58,M,TNT,1,1,10.11,4,-0.0876,0,123222,109246.3617,124495.809,M
34702,52,M,TNT,4,1,35.83,5,0.0115,0,92722,175605.4447,131632.0644,B
34703,39,F,ST,2,2,30.07,2B,-0.1218,0,145062,125908.9568,31693.72901,M
34704,37,M,SNT,0,0,39.83,2A,-0.0599,0,328677,31793.12572,20785.34374,M
34705,37,M,TNT,3,0,11.27,1C,0.1266,0,169550,101161.7676,49689.31618,B
34706,41,M,ST,0,2,104.76,2B,0.1937,0,143387,142809.5273,44808.5386,M
34707,30,M,SNT,2,1,75.12,1C,0.0544,1,7626,118759.6815,26401.88796,B
34708,48,M,TNT,1,0,18.93,1C,-0.0274,0,8244,567059.1424,71896.5879,B
34709,35,F,SNT,2,0,27.99,5,-0.1602,0,564793,708491.6818,37854.37326,M
34710,38,M,ST,3,0,8.47,4,0.0295,1,215133,396688.017,29662.97124,B
34711,27,M,TNT,0,0,10.96,3,0.0054,0,75089,218460.8676,95089.50273,M
34712,54,M,TT,2,1,16.58,4,-0.0104,0,65731,168347.6479,168750.3996,M
34713,42,M,TT,2,1,2.63,3,-0.0071,0,107241,64841.3964,80843.37761,B
34714,51,M,TNT,1,1,82.33,1C,0.0987,0,106659,361046.7236,112396.9205,B
34715,26,M,TT,0,0,61.15,4,0.1444,0,766809,237074.508,85978.73343,M
34716,54,F,TNT,1,2,22.49,1C,0.0456,0,379489,650158.2184,88951.60161,B
34717,29,F,PT,0,1,21.52,1C,0.0032,0,83874,351245.6081,18777.34822,M
34718,34,M,SNT,1,3,19.63,1C,0.0815,0,819886,37280.85199,30129.01095,M
34719,42,F,SNT,4,0,18.46,2A,0.1225,0,10247,536175.9689,33658.31078,B
34720,50,M,PT,2,2,28.43,1A,0.0629,0,11619,520937.5524,61764.51285,B
34721,35,M,TT,3,3,27.98,2B,-0.0686,0,626207,995007.537,138106.7404,B
34722,41,M,ST,2,1,206.79,2B,-0.0282,0,522948,133279.1822,56314.16946,M
34723,47,M,SNT,2,2,2.97,1C,-0.1329,0,360833,67115.50818,37957.08098,M
34724,42,M,SNT,1,1,135.56,3,-0.0751,0,75575,368933.9047,42416.30118,M
34725,33,M,ST,0,0,5.93,2B,0.0116,0,35126,1353140.029,32411.99139,B
34726,53,F,ST,0,2,348.39,1C,0.2259,0,77077,301752.3898,44962.39595,M
34727,38,F,ST,3,0,6.65,1A,0.0357,1,99570,196967.3696,40507.53782,B
34728,33,M,ST,2,0,3.87,1C,0.0353,0,720480,435262.7983,36572.70486,B
34729,52,M,TT,2,1,10.17,1C,0.0034,0,65231,375240.7273,151192.1761,B
34730,43,M,ST,4,2,7.2,1A,0.0799,1,51416,751890.9678,47207.56137,B
34731,47,M,TT,1,0,27.35,1C,-0.1017,0,93848,57076.87033,183451.6935,B
34732,38,M,ST,3,1,61.12,2B,0.2393,1,99709,55930.89862,43122.46446,B
34733,46,F,ST,0,0,56.06,1C,-0.1213,0,815554,196528.3738,32408.17664,M
34734,39,M,TNT,0,0,17.62,5,0.0289,0,93344,97075.04067,69710.49488,M
34735,51,M,TT,0,1,43.42,1C,0.1964,0,29511,423205.8309,132870.6692,B
34736,48,M,ST,4,3,4.41,1C,-0.1809,0,424524,497149.5452,63612.80425,B
34737,45,F,SNT,1,0,80.97,2A,0.1247,1,81704,153969.4115,35358.29262,B
34738,36,M,ST,0,2,72.55,1C,0.2646,0,58011,48687.44332,33622.10855,B
34739,52,F,TT,0,2,8.65,1C,-0.0264,0,282613,354629.0602,355663.7199,B
34740,61,F,ST,2,1,10.81,1C,0.1187,0,446543,149877.8317,47932.66646,B
34741,33,M,PNT,1,0,17.27,1C,-0.0773,1,11762,450493.5444,23023.74737,B
34742,56,M,ST,2,3,51.15,2B,-0.0173,0,178070,123201.8954,41360.41885,M
34743,28,M,ST,1,1,34.46,1C,0.1543,0,135178,20014.9036,39257.79943,B
34744,58,M,TT,1,0,11.22,1C,0.2068,0,166421,200777.596,344168.0632,B
34745,50,M,TT,0,0,14.44,5,-0.0025,0,180323,242294.9665,102197.8825,B
34746,37,F,ST,1,0,4.41,1C,0.0412,0,354273,731486.5144,44171.60818,B
34747,31,M,ST,3,1,15.41,2B,-0.1388,1,182907,752701.7185,35959.78416,B
34748,56,M,ST,1,2,5.87,1C,-0.0296,0,28798,20524.69433,44072.29678,B
34749,42,F,TT,2,0,21.67,2B,0.0377,0,363880,353519.9023,159167.9896,B
34750,40,M,TNT,2,0,7.08,4,0.2188,0,80463,141211.6912,42385.91432,M
34751,53,M,SNT,1,2,6.58,5,-0.0129,0,96448,88715.84401,62362.67404,M
34752,22,M,ST,2,2,4.64,1C,-0.3184,0,122548,133572.1543,28876.39285,B
34753,24,F,TT,1,0,30.29,1C,0.1174,0,755560,451184.3305,30240.4378,B
34754,32,M,TNT,1,3,8.1,1C,0.031,0,51229,200337.5661,69175.1447,M
34755,29,M,TNT,2,3,361.95,2B,-0.0145,1,59416,12701.11958,54901.48448,M
34756,35,F,ST,3,2,24.57,4,0.1618,0,149176,358024.1153,89800.41932,M
34757,57,M,ST,1,2,4.62,4,-0.0582,0,127611,297163.7007,96132.68282,M
34758,38,F,TNT,2,1,8.23,1A,0.1275,0,90833,316199.3228,85974.29507,B
34759,31,F,TNT,4,0,5,1C,-0.0529,0,150250,134861.3804,35620.37492,B
34760,20,M,PT,3,1,63.83,4,-0.0706,0,68750,78259.82245,20518.17833,M
34761,31,M,TNT,3,2,30.85,1C,0.0218,0,341733,321813.6643,46509.06098,M
34762,28,M,PT,0,0,10.7,1C,-0.0265,1,342590,873954.005,20536.33834,B
34763,45,M,TT,3,0,172.68,1C,0.0642,1,587009,439761.236,87898.20563,B
34764,43,F,TT,2,3,11.65,5,0.1659,0,551326,657927.9078,270662.79,B
34765,31,M,ST,3,2,40.58,5,0.0224,0,258586,48640.53623,31494.7554,M
34766,51,M,SNT,2,0,30.4,1C,-0.0356,0,147656,121046.0792,30640.90704,B
34767,57,F,TT,3,0,14.71,2A,0.0979,0,239207,957744.5049,309994.5501,B
34768,43,M,TT,4,0,6.19,1C,0.0659,0,9873,73255.79446,108681.5871,B
34769,46,M,TNT,0,2,16.9,1C,-0.085,0,94810,370677.7007,72030.17831,B
34770,40,F,TT,1,1,22.81,1C,-0.0404,0,190704,675717.8188,108556.5404,B
34771,46,F,SNT,2,2,40.09,1C,-0.0463,0,41077,52785.37963,34620.14665,B
34772,40,M,TT,2,0,37.37,5,0.0395,0,377894,301708.3298,88061.29706,B
34773,46,M,TT,0,0,25.62,5,0.2794,0,203217,399343.397,79429.30255,B
34774,50,F,ST,0,0,72.31,2A,0.0068,0,658442,125910.4297,52965.80379,M
34775,48,M,TT,3,2,39.15,3,0.1023,0,966613,192617.1358,234666.6513,B
34776,54,M,TNT,1,2,29.86,1A,0.0794,0,402780,330522.6544,89670.99339,B
34777,32,M,ST,4,2,45.1,1C,0.2186,0,368983,433137.1437,44037.77235,B
34778,30,M,SNT,2,0,4.58,1C,0.1212,0,154257,91780.65723,27918.49517,B
34779,25,M,PT,3,2,106.46,1C,0.1606,0,140624,335013.5067,17855.48244,M
34780,40,M,TT,2,1,1.87,4,0.0567,0,38403,107992.797,59164.68713,M
34781,29,F,ST,2,0,14.1,1C,0.0447,0,258136,187258.3498,36949.84317,B
34782,53,M,SNT,1,3,8.14,1C,-0.0228,0,37867,366763.3255,60646.41058,M
34783,33,M,TNT,0,1,4.6,1C,-0.083,0,107522,16426.58087,55834.40255,B
34784,41,F,TT,2,1,75.85,1C,-0.0793,0,262630,887137.8004,65847.31484,B
34785,46,M,ST,0,2,13.58,1C,0.038,0,18656,47715.14668,143711.0809,B
34786,43,M,TT,4,3,21.62,1C,0.1169,0,253965,336998.8307,119934.5765,B
34787,39,M,TT,2,0,54.67,1A,7.00E-04,0,551212,894176.0532,64341.54117,B
34788,42,F,TNT,3,2,18.12,2B,-0.0682,1,106052,34398.0631,58159.91307,B
34789,53,M,TNT,1,2,6.77,1C,-0.0388,1,140126,33006.68172,140464.7237,B
34790,62,M,ST,2,2,37.85,1C,0.1389,0,246315,457620.114,124444.4368,B
34791,50,F,PNT,2,0,7.64,2A,-0.1071,1,64595,175489.6948,30783.66581,B
34792,44,M,TT,2,2,8.46,3,0.0536,0,594967,391623.7786,90166.29566,B
34793,55,M,TNT,1,2,2.64,1C,0.1291,1,687143,251308.3834,71415.53078,B
34794,48,M,TT,1,0,7.38,4,0.0281,0,206635,230701.3039,149778.2015,M
34795,48,M,TT,4,2,14.41,1C,-0.1946,0,384393,355808.6842,217342.8693,B
34796,44,M,ST,2,0,20.68,1C,0.1291,1,10387,46181.23159,27776.63243,B
34797,52,F,TT,0,1,12.45,2B,0.1628,0,379413,548864.1229,198635.4804,B
34798,43,M,SNT,3,1,11.76,1C,0.169,1,668265,223511.0828,38180.01202,B
34799,43,M,TT,3,3,26.12,1C,0.0311,1,195596,97328.87311,109857.8694,B
34800,46,M,ST,3,2,6.44,1C,0.1064,0,120143,147029.5778,110050.2037,B
34801,47,M,TNT,2,0,7.86,1C,0.0747,0,97953,234490.8108,84063.05897,B
34802,46,F,ST,2,1,20.73,1C,0.0504,0,158813,998632.2123,62675.6439,B
34803,23,M,ST,2,2,68.33,2A,-0.0664,0,78429,286792.915,27832.82741,M
34804,48,M,TNT,1,0,31.66,1C,0.0351,0,149279,304738.6044,55458.32494,B
34805,44,F,SNT,3,0,112.33,1C,0.0617,0,200717,125270.1133,33781.66166,B
34806,50,F,TT,4,1,9.65,1C,-0.0166,0,79146,456827.5467,332813.4044,B
34807,52,F,PT,2,0,28.32,1A,0.1977,0,4239,672212.8863,29960.16644,B
34808,33,M,TT,1,1,16.36,1C,0.186,0,250659,91154.01052,46853.39228,B
34809,44,M,PT,2,0,13.19,2B,-0.0485,0,157328,406447.4243,29051.43052,M
34810,34,F,ST,4,3,8.09,3,-0.0112,0,285829,713236.9703,56777.45344,B
34811,58,M,TT,1,1,19.81,1C,0.0096,1,64929,200488.7474,146293.5576,B
34812,39,M,TT,2,3,21.94,1C,-0.0061,0,313576,1450033.824,122354.2496,B
34813,35,M,SNT,2,0,3.16,2A,0.1098,0,125559,67187.35012,24903.03322,M
34814,56,F,SNT,0,3,2.94,2A,0.1369,0,119663,268690.2846,34035.02509,M
34815,45,M,SNT,2,0,22.56,2A,0.1415,1,196322,367811.1435,42999.86738,B
34816,48,F,TT,3,2,18.19,5,0.0693,0,534060,70087.49049,94536.20939,B
34817,58,M,TNT,2,0,12,5,0.0247,0,237918,120658.1994,232803.5398,M
34818,33,M,TT,2,1,34.67,3,0.1376,0,84240,64505.6632,56154.60713,M
34819,53,F,ST,3,0,52.28,1C,0.0484,0,512677,303635.7365,41047.96745,B
34820,49,M,TT,2,0,19.45,2B,0.1024,0,46452,364201.3277,120664.2183,B
34821,48,M,ST,1,1,12.02,1A,0.0453,0,160897,804062.5739,43337.47896,B
34822,22,M,TT,0,2,13.74,1A,0.1007,0,181157,81228.54819,43391.4243,M
34823,54,F,TT,2,0,2.19,3,0.0698,0,179416,538881.3383,194495.4436,B
34824,46,M,SNT,4,2,12.69,1C,0.0604,0,377543,136979.2361,47317.26338,B
34825,47,F,PNT,2,0,42.36,2A,0.0661,0,231696,464097.4175,26607.35402,M
34826,48,F,SNT,2,0,68.09,1C,-0.1706,0,157298,200391.1193,36238.39639,B
34827,51,F,SNT,4,0,24.74,1C,0.037,0,69416,442162.2739,52747.75273,B
34828,44,F,ST,0,1,121.27,1A,0.1486,0,582754,54560.38135,51856.33156,M
34829,39,M,TNT,2,1,52.37,1C,0.2445,0,209634,130276.8523,36092.29845,B
34830,23,M,SNT,0,0,85.72,2B,0.1325,0,389382,679239.6703,28665.64096,M
34831,35,M,ST,2,1,40.02,4,0.1645,0,81352,449103.1725,36478.11308,M
34832,46,M,ST,0,2,24.87,1C,0.1261,0,68173,164955.651,73598.37668,B
34833,45,F,TT,2,1,43.86,1C,-0.003,0,48593,96892.88981,200847.3832,B
34834,42,F,ST,3,1,10.73,1C,-0.0969,1,53139,633575.9072,49804.81499,B
34835,37,F,TT,1,1,34.12,1C,0.0506,0,121243,173871.8245,111025.8684,B
34836,45,M,TT,1,3,16.51,1C,0.1583,0,197893,146185.7532,91415.88516,B
34837,37,M,SNT,3,0,153.63,2A,0.1647,0,233253,181156.3535,30606.05651,M
34838,35,F,SNT,0,0,68.5,1C,0.3572,0,232992,21465.48363,35591.67631,M
34839,42,M,ST,2,2,6.89,1C,-0.0449,1,205242,388663.7639,41093.81274,B
34840,40,F,SNT,1,2,3.82,1A,0.1332,0,70136,277625.9688,22221.84569,B
34841,36,F,SNT,2,3,32.15,1C,-0.0389,0,509871,232047.7559,27159.06793,M
34842,51,F,TT,1,1,190.7,1C,0.0885,0,208540,231010.7331,309820.934,B
34843,63,M,TT,1,3,129.38,3,0.1696,0,45233,120058.2019,289533.328,B
34844,63,M,TT,3,2,15.4,1C,0.0988,0,379751,92276.55933,207153.0918,B
34845,50,M,SNT,4,1,112.82,5,-0.0288,0,158904,678667.0699,42311.34887,M
34846,32,M,ST,4,2,3.9,1C,-0.0269,1,480817,122562.1352,34786.42541,B
34847,31,M,ST,3,3,7.11,1C,-0.0132,0,280608,92751.12059,34479.03584,B
34848,37,M,TNT,3,3,7.65,2B,0.0096,1,56364,48381.94013,47401.30679,B
34849,44,M,SNT,2,0,13.73,1C,-0.1722,0,291198,437535.0397,40725.7557,B
34850,54,M,ST,2,1,63.27,1C,0.0564,0,523717,264180.0213,47029.1463,B
34851,53,M,TT,1,2,38.23,2B,0.136,0,208846,214510.4197,184104.5447,M
34852,38,F,ST,2,3,5.5,2B,-0.0898,0,127287,125030.5027,28516.45987,B
34853,31,M,TT,0,0,19.42,1C,0.0885,0,7401,163379.7245,58864.10776,B
34854,46,M,TT,2,0,15.43,1C,0.0988,0,113348,746955.4098,122607.1821,B
34855,57,M,ST,2,0,12.28,1C,0.2091,1,182066,103344.7315,71033.34241,B
34856,35,F,TT,0,1,34.79,1C,-0.199,0,60670,87732.02883,42534.5318,B
34857,38,M,SNT,2,0,8.28,1C,0.0496,0,51349,91456.73415,27015.00797,B
34858,59,F,ST,2,3,23.21,1C,0.0528,0,5856,570975.2454,147025.9856,B
34859,60,M,ST,0,2,8.07,3,0.1561,1,133984,573927.1856,128282.3204,B
34860,44,M,ST,1,1,7.27,2A,0.271,0,539543,510449.556,74577.66062,B
34861,40,F,TT,1,1,23.65,1C,-0.188,0,1220986,1083448.639,69323.58624,B
34862,27,M,PNT,1,3,350.32,2B,0.1977,0,81693,640400.5034,18249.77642,M
34863,32,F,TT,0,2,55.62,1A,0.2839,0,242140,504942.7732,73914.18689,B
34864,40,M,TT,0,2,50.37,1C,-0.162,0,183194,47031.65276,55610.55953,B
34865,38,M,TT,3,0,4.86,2B,0.094,0,513373,577289.5953,71971.80483,B
34866,45,M,ST,2,1,14.49,1C,0.0767,1,132782,181273.6928,35642.63983,B
34867,56,F,SNT,0,0,43.84,1C,0.0118,0,491601,1116748.045,86099.94139,B
34868,54,F,ST,2,3,85.98,1C,-0.029,0,103287,99318.61373,64836.29645,B
34869,43,F,PNT,0,0,8.94,5,-0.0064,1,372023,118564.7628,19046.96887,M
34870,58,F,TT,1,1,5.57,1C,-0.0424,0,113289,154306.2588,482387.7535,B
34871,39,M,ST,0,2,11.56,1C,0.0278,1,128111,578279.6275,58348.15231,B
34872,47,M,SNT,1,0,27.45,1C,0.1079,0,126308,917983.161,38985.59798,B
34873,37,F,TT,0,1,30.67,3,0.1057,0,166569,361268.8366,62826.71251,M
34874,44,M,TT,2,0,4.37,4,-0.0882,0,71385,137760.3989,68363.5267,B
34875,39,M,PT,2,1,36.61,2B,0.1847,0,22674,370884.3017,22004.31887,M
34876,36,M,TNT,0,0,4.35,4,-0.0456,1,137159,249738.0834,38729.50666,B
34877,61,M,ST,2,2,28.75,3,-0.0786,0,168319,150548.0777,209736.8088,M
34878,26,M,PT,1,3,7.54,3,-0.0088,0,260546,54885.3601,18401.7841,M
34879,37,F,ST,2,2,14.68,1A,0.035,0,79868,180113.6522,24029.01676,B
34880,29,M,ST,2,2,4.76,1C,0.0817,0,329471,185317.3438,22577.48286,M
34881,30,M,TNT,2,2,48.94,2A,0.169,0,33923,303554.4779,29779.93578,M
34882,39,M,ST,1,3,8.6,1C,-0.0767,0,55935,418857.8225,43356.64459,B
34883,40,M,TT,4,2,5.32,4,0.1376,0,482708,496045.3533,111511.7767,M
34884,34,F,ST,1,2,36.65,2A,0.1071,0,114000,152487.3994,26577.88011,M
34885,25,M,TNT,0,0,37.15,2B,0.0572,0,341555,230890.0339,98467.70278,M
34886,44,M,ST,2,3,6.56,1A,9.00E-04,0,139546,89237.01815,30111.88199,B
34887,42,M,ST,3,0,10.25,1C,0.2789,0,140946,490806.6396,90673.75041,B
34888,45,M,ST,2,0,17.11,1C,-0.0911,0,122780,195513.4487,42111.31542,B
34889,44,M,ST,3,1,9.43,4,-0.1133,0,290913,652749.755,41840.99255,B
34890,52,F,ST,3,0,17.1,3,0.0304,0,26735,54290.29259,52365.55228,B
34891,53,M,TNT,0,1,3.1,4,-0.1168,0,77244,98893.34898,94971.43641,M
34892,53,M,TT,2,1,5.76,1C,0.1179,0,202945,72403.46883,210520.261,B
34893,46,M,TNT,2,2,14.26,1C,0.0562,0,391315,430432.4603,58108.66759,B
34894,40,F,ST,2,0,55.93,4,0.0134,0,236752,181317.6608,45187.65886,M
34895,52,M,TNT,1,2,10.83,4,0.055,0,199263,813193.4551,48248.96837,M
34896,53,M,SNT,3,0,16.77,1C,0.0124,0,402941,529521.3431,79539.35106,B
34897,41,M,TNT,3,0,41.49,1C,0.1279,0,48438,210896.599,69183.97704,B
34898,49,M,ST,2,0,30.57,1C,0.0246,0,35990,135421.151,64457.88206,B
34899,50,M,TNT,2,0,41.29,1C,-0.0892,0,325059,283306.6256,150882.0296,B
34900,52,M,PNT,2,2,15,2B,0.1555,0,178185,96634.92708,25459.96687,M
34901,47,M,TT,0,0,15.58,3,0.0742,1,55092,304221.2639,81837.11481,B
34902,43,M,ST,3,1,15.28,1C,0.0087,0,471082,227616.3753,80779.66377,B
34903,55,F,ST,2,1,9.98,3,0.0858,0,824805,174366.409,54074.3105,M
34904,38,M,TT,3,0,5.33,1C,0.0948,0,32996,82579.6329,103159.6153,B
34905,49,M,TT,2,1,38.82,1A,0.0883,0,26855,200745.0634,120985.4936,B
34906,33,M,SNT,3,3,18.73,2B,-0.119,0,15413,92507.88516,35985.1145,M
34907,49,M,ST,1,1,3.88,1A,-0.0771,0,472486,806325.6432,122408.9752,B
34908,51,F,SNT,2,0,197.58,3,0.2798,0,173147,88599.30549,34065.89219,M
34909,40,F,TT,0,2,35.8,1C,0.0667,0,185455,384459.9274,155209.2432,B
34910,28,M,TT,2,3,29.68,1C,0.0751,0,64814,1003899.835,45644.73441,B
34911,60,M,SNT,2,2,6.64,1C,-0.0692,0,263656,62930.67315,56050.11477,B
34912,22,M,TNT,1,2,25.36,1C,0.127,0,89208,80236.27628,40507.79836,M
34913,62,M,TT,2,0,70.53,3,-0.0416,0,200360,117615.9952,426358.5186,B
34914,46,M,TNT,1,0,50.03,3,0.0421,0,283288,358895.5866,75891.5633,B
34915,41,M,PT,0,1,9.42,5,0.0547,0,144874,1457101.649,38279.42778,M
34916,59,M,TT,1,0,15.75,3,0.0175,0,223342,691903.2934,250574.0906,B
34917,65,F,TT,4,2,18.59,1C,0.1752,1,144439,513160.6855,417494.7171,B
34918,37,M,TT,2,1,7.29,1C,-0.0265,0,396513,663904.0184,73915.84288,B
34919,37,M,PT,4,0,8.79,1A,0.0197,0,86689,176705.1218,30082.99965,B
34920,52,M,SNT,2,0,38.86,2A,0.0369,0,656400,551222.2302,35738.66019,M
34921,40,F,ST,2,0,52.73,1A,-0.0029,0,167525,190957.4725,35768.31151,B
34922,35,M,TNT,2,0,39.58,1C,0.2392,0,572320,91412.4746,61592.66302,B
34923,31,M,TT,3,3,78.78,1C,-0.0088,0,915432,624666.4892,119287.2412,B
34924,35,M,TT,2,0,39.19,2A,-0.1482,1,140168,505214.7068,87677.0487,B
34925,35,M,TT,2,0,11.84,1A,0.0344,0,132880,130527.3283,91440.16094,B
34926,60,M,TNT,0,0,35.45,3,0.013,1,529670,408032.8554,216612.484,B
34927,44,M,ST,2,1,5.86,1C,-0.015,0,160074,254997.6983,50645.14762,B
34928,43,M,TNT,1,2,7.58,4,-0.0414,0,238863,237444.2516,51670.02022,M
34929,41,M,TNT,2,0,8.99,3,0.1644,0,184409,103495.197,57766.67091,M
34930,44,F,ST,0,1,17.06,4,0.0219,0,100066,143300.9665,33922.71974,M
34931,46,M,ST,0,0,155.82,2A,0.0561,0,33184,201294.1639,53408.90805,M
34932,34,M,TT,3,2,7.25,1C,0.1688,0,85772,33649.03491,106348.7587,B
34933,56,F,TNT,2,3,163.75,1A,0.001,0,71424,407656.0251,57273.48004,M
34934,20,F,ST,2,0,26.31,2B,0.1087,0,304480,152487.3363,26674.45256,M
34935,50,M,PNT,2,3,25.47,5,0.0107,1,287498,132168.6396,26672.06576,M
34936,52,M,ST,1,0,63.97,1C,-0.1708,0,71855,400985.6825,62606.49386,B
34937,35,M,TNT,0,0,46.12,1A,0.0254,1,132258,258582.0936,53954.19025,B
34938,24,F,TT,2,2,2.52,2B,0.1104,0,181115,228921.1865,46420.57921,B
34939,29,M,SNT,2,1,59.73,2A,-0.0488,0,116774,178728.2116,25150.8019,M
34940,51,F,SNT,0,3,5.01,2B,-0.0147,0,55636,76800.12879,82675.81349,M
34941,41,F,SNT,2,0,168.5,3,-0.0551,0,207611,777173.6302,40098.55452,B
34942,61,F,SNT,3,0,34.61,1C,-0.0675,0,49484,185274.1887,97113.03676,B
34943,36,M,TT,0,0,10.87,2A,0.0602,0,85644,108685.2148,97243.54535,B
34944,40,M,TNT,2,0,36.99,5,-0.045,0,42028,159351.7104,64750.83556,M
34945,31,M,SNT,1,1,26.11,1C,0.0181,0,345668,55877.96817,22001.34134,M
34946,37,M,TT,1,1,15.19,1C,0.1588,1,545612,188591.38,114248.8487,B
34947,37,M,PNT,2,3,20.76,1C,0.0414,1,25405,465296.1299,19996.77921,B
34948,33,M,ST,0,0,10.37,1C,0.0734,0,23815,76824.98683,45155.81142,B
34949,24,M,ST,2,1,44.11,1C,0.1068,1,88278,94335.26462,29907.32863,B
34950,30,M,TT,2,2,20.05,3,0.0581,0,214180,322902.8752,88296.92064,B
34951,45,M,TNT,2,0,26.86,2A,0.0889,0,179203,228350.2628,87469.16287,M
34952,44,M,PNT,0,3,35.62,1C,0.2424,1,117347,763484.3792,18533.23402,M
34953,41,M,TNT,0,1,24.43,2B,-0.1233,0,17544,19895.93982,50725.69138,M
34954,29,M,TT,1,0,3.64,2A,0.0762,0,207004,393961.74,74459.50361,M
34955,50,F,TNT,2,0,33.72,1C,-0.0162,0,78558,198345.7098,100434.3509,B
34956,27,M,TT,0,0,112.86,1C,0.0551,0,336129,80226.31758,46894.62609,B
34957,48,F,ST,2,1,20.05,1C,-0.0283,0,203961,31297.66396,80234.58095,B
34958,40,M,ST,1,2,8.88,1C,0.0191,0,82688,186287.9113,48746.02274,B
34959,41,M,ST,3,1,13.96,2A,0.0493,1,697008,493873.553,60048.11331,B
34960,35,M,TNT,1,3,3.53,1C,-0.1106,0,25024,127009.343,43291.44058,B
34961,29,F,TT,1,2,50.32,1A,-0.1772,0,175501,391703.3895,40459.95825,B
34962,41,M,TT,3,0,18.03,5,0.0246,1,200880,191044.2576,60870.00649,B
34963,44,F,ST,0,2,18.7,1C,0.0137,0,179898,503177.9124,37668.46062,B
34964,24,M,TNT,1,1,22.59,2A,0.086,0,1361674,795258.5237,36877.90632,M
34965,52,F,TT,0,3,15.49,1C,-0.0935,0,73383,617180.6909,259708.7712,B
34966,59,M,TT,3,3,49.93,1C,0.1094,1,71686,133553.3521,96339.02628,B
34967,53,M,TNT,2,0,9.93,2B,0.1338,0,203321,887114.2914,110534.1538,B
34968,39,M,TT,0,2,41.5,1A,0.0675,1,57412,515801.8005,100932.7246,B
34969,30,M,TNT,3,3,13.58,5,0.166,0,585814,72236.27386,54275.60371,M
34970,44,M,TNT,1,3,30.1,2B,-0.0184,0,290201,41383.1668,37162.44484,M
34971,61,M,TNT,3,0,14.72,1C,0.0994,0,619978,513958.483,144116.8459,B
34972,36,M,ST,2,3,3.22,5,0.0606,0,91627,43967.17658,36339.12415,M
34973,31,M,TT,2,0,22.24,3,0.1668,0,198099,863297.8903,62705.93506,M
34974,31,M,TNT,1,0,9.85,1C,-0.0488,0,54241,49902.22633,37890.92457,B
34975,41,M,ST,2,1,37.35,3,0.0684,0,453401,988568.2569,43930.93514,M
34976,31,M,TNT,2,0,9.34,3,0.0346,0,57921,269291.8373,28063.45117,M
